nid,day,rid,status,times,Mon,Tue,Wed,Thu,Fri,Sat,Sun,times
1342,28,3,0,0.9787,1,0,0,0,0,0,0,97.87
1343,28,3,0,1,1,0,0,0,0,0,0,100
1344,29,3,0,0,0,1,0,0,0,0,0,0
1345,29,3,0,0.0213,0,1,0,0,0,0,0,2.13
1346,29,3,0,0.0426,0,1,0,0,0,0,0,4.26
1347,29,3,0,0.0638,0,1,0,0,0,0,0,6.38
1348,29,3,0,0.0851,0,1,0,0,0,0,0,8.51
1349,29,3,0,0.1064,0,1,0,0,0,0,0,10.64
1350,29,3,0,0.1277,0,1,0,0,0,0,0,12.77
1351,29,3,0,0.1489,0,1,0,0,0,0,0,14.89
1352,29,3,0,0.1702,0,1,0,0,0,0,0,17.02
1353,29,3,0,0.1915,0,1,0,0,0,0,0,19.15
1354,29,3,0,0.2128,0,1,0,0,0,0,0,21.28
1355,29,3,0,0.234,0,1,0,0,0,0,0,23.4
1356,29,3,0,0.2553,0,1,0,0,0,0,0,25.53
1357,29,3,0,0.2766,0,1,0,0,0,0,0,27.66
1358,29,3,1,0.2979,0,1,0,0,0,0,0,29.79
1359,29,3,2,0.3191,0,1,0,0,0,0,0,31.91
1360,29,3,2,0.3404,0,1,0,0,0,0,0,34.04
1361,29,3,2,0.3617,0,1,0,0,0,0,0,36.17
1362,29,3,2,0.383,0,1,0,0,0,0,0,38.3
1363,29,3,2,0.4043,0,1,0,0,0,0,0,40.43
1364,29,3,2,0.4255,0,1,0,0,0,0,0,42.55
1365,29,3,1,0.4468,0,1,0,0,0,0,0,44.68
1366,29,3,1,0.4681,0,1,0,0,0,0,0,46.81
1367,29,3,1,0.4894,0,1,0,0,0,0,0,48.94
1368,29,3,0,0.5106,0,1,0,0,0,0,0,51.06
1369,29,3,1,0.5319,0,1,0,0,0,0,0,53.19
1370,29,3,1,0.5532,0,1,0,0,0,0,0,55.32
1371,29,3,1,0.5745,0,1,0,0,0,0,0,57.45
1372,29,3,1,0.5957,0,1,0,0,0,0,0,59.57
1373,29,3,1,0.617,0,1,0,0,0,0,0,61.7
1374,29,3,1,0.6383,0,1,0,0,0,0,0,63.83
1375,29,3,1,0.6596,0,1,0,0,0,0,0,65.96
1376,29,3,2,0.6809,0,1,0,0,0,0,0,68.09
1377,29,3,2,0.7021,0,1,0,0,0,0,0,70.21
1378,29,3,2,0.7234,0,1,0,0,0,0,0,72.34
1379,29,3,2,0.7447,0,1,0,0,0,0,0,74.47
1380,29,3,2,0.766,0,1,0,0,0,0,0,76.6
1381,29,3,2,0.7872,0,1,0,0,0,0,0,78.72
1382,29,3,2,0.8085,0,1,0,0,0,0,0,80.85
1383,29,3,1,0.8298,0,1,0,0,0,0,0,82.98
1384,29,3,1,0.8511,0,1,0,0,0,0,0,85.11
1385,29,3,1,0.8723,0,1,0,0,0,0,0,87.23
1386,29,3,0,0.8936,0,1,0,0,0,0,0,89.36
1387,29,3,0,0.9149,0,1,0,0,0,0,0,91.49
1388,29,3,0,0.9362,0,1,0,0,0,0,0,93.62
1389,29,3,0,0.9574,0,1,0,0,0,0,0,95.74
1390,29,3,0,0.9787,0,1,0,0,0,0,0,97.87
1391,29,3,0,1,0,1,0,0,0,0,0,100
1392,30,3,0,0,0,0,1,0,0,0,0,0
1393,30,3,0,0.0213,0,0,1,0,0,0,0,2.13
1394,30,3,0,0.0426,0,0,1,0,0,0,0,4.26
1395,30,3,0,0.0638,0,0,1,0,0,0,0,6.38
1396,30,3,0,0.0851,0,0,1,0,0,0,0,8.51
1397,30,3,0,0.1064,0,0,1,0,0,0,0,10.64
1398,30,3,1,0.1277,0,0,1,0,0,0,0,12.77
1399,30,3,0,0.1489,0,0,1,0,0,0,0,14.89
1400,30,3,0,0.1702,0,0,1,0,0,0,0,17.02
1401,30,3,0,0.1915,0,0,1,0,0,0,0,19.15
1402,30,3,0,0.2128,0,0,1,0,0,0,0,21.28
1403,30,3,0,0.234,0,0,1,0,0,0,0,23.4
1404,30,3,0,0.2553,0,0,1,0,0,0,0,25.53
1405,30,3,0,0.2766,0,0,1,0,0,0,0,27.66
1406,30,3,1,0.2979,0,0,1,0,0,0,0,29.79
1407,30,3,2,0.3191,0,0,1,0,0,0,0,31.91
1408,30,3,2,0.3404,0,0,1,0,0,0,0,34.04
1409,30,3,2,0.3617,0,0,1,0,0,0,0,36.17
1410,30,3,2,0.383,0,0,1,0,0,0,0,38.3
1411,30,3,2,0.4043,0,0,1,0,0,0,0,40.43
1412,30,3,1,0.4255,0,0,1,0,0,0,0,42.55
1413,30,3,1,0.4468,0,0,1,0,0,0,0,44.68
1414,30,3,1,0.4681,0,0,1,0,0,0,0,46.81
1415,30,3,1,0.4894,0,0,1,0,0,0,0,48.94
1416,30,3,1,0.5106,0,0,1,0,0,0,0,51.06
1417,30,3,0,0.5319,0,0,1,0,0,0,0,53.19
1418,30,3,1,0.5532,0,0,1,0,0,0,0,55.32
1419,30,3,1,0.5745,0,0,1,0,0,0,0,57.45
1420,30,3,1,0.5957,0,0,1,0,0,0,0,59.57
1421,30,3,1,0.617,0,0,1,0,0,0,0,61.7
1422,30,3,1,0.6383,0,0,1,0,0,0,0,63.83
1423,30,3,1,0.6596,0,0,1,0,0,0,0,65.96
1424,30,3,1,0.6809,0,0,1,0,0,0,0,68.09
1425,30,3,1,0.7021,0,0,1,0,0,0,0,70.21
1426,30,3,1,0.7234,0,0,1,0,0,0,0,72.34
1427,30,3,1,0.7447,0,0,1,0,0,0,0,74.47
1428,30,3,1,0.766,0,0,1,0,0,0,0,76.6
1429,30,3,1,0.7872,0,0,1,0,0,0,0,78.72
1430,30,3,1,0.8085,0,0,1,0,0,0,0,80.85
1431,30,3,1,0.8298,0,0,1,0,0,0,0,82.98
1432,30,3,1,0.8511,0,0,1,0,0,0,0,85.11
1433,30,3,1,0.8723,0,0,1,0,0,0,0,87.23
1434,30,3,0,0.8936,0,0,1,0,0,0,0,89.36
1435,30,3,0,0.9149,0,0,1,0,0,0,0,91.49
1436,30,3,0,0.9362,0,0,1,0,0,0,0,93.62
1437,30,3,0,0.9574,0,0,1,0,0,0,0,95.74
1438,30,3,0,0.9787,0,0,1,0,0,0,0,97.87
1439,30,3,0,1,0,0,1,0,0,0,0,100
1440,31,3,0,0,0,0,0,1,0,0,0,0
1441,31,3,0,0.0213,0,0,0,1,0,0,0,2.13
1442,31,3,0,0.0426,0,0,0,1,0,0,0,4.26
1443,31,3,0,0.0638,0,0,0,1,0,0,0,6.38
1444,31,3,0,0.0851,0,0,0,1,0,0,0,8.51
1445,31,3,0,0.1064,0,0,0,1,0,0,0,10.64
1446,31,3,0,0.1277,0,0,0,1,0,0,0,12.77
1447,31,3,0,0.1489,0,0,0,1,0,0,0,14.89
1448,31,3,0,0.1702,0,0,0,1,0,0,0,17.02
1449,31,3,0,0.1915,0,0,0,1,0,0,0,19.15
1450,31,3,0,0.2128,0,0,0,1,0,0,0,21.28
1451,31,3,0,0.234,0,0,0,1,0,0,0,23.4
1452,31,3,0,0.2553,0,0,0,1,0,0,0,25.53
1453,31,3,0,0.2766,0,0,0,1,0,0,0,27.66
1454,31,3,1,0.2979,0,0,0,1,0,0,0,29.79
1455,31,3,2,0.3191,0,0,0,1,0,0,0,31.91
1456,31,3,2,0.3404,0,0,0,1,0,0,0,34.04
1457,31,3,2,0.3617,0,0,0,1,0,0,0,36.17
1458,31,3,1,0.383,0,0,0,1,0,0,0,38.3
1459,31,3,1,0.4043,0,0,0,1,0,0,0,40.43
1460,31,3,1,0.4255,0,0,0,1,0,0,0,42.55
1461,31,3,1,0.4468,0,0,0,1,0,0,0,44.68
1462,31,3,1,0.4681,0,0,0,1,0,0,0,46.81
1463,31,3,1,0.4894,0,0,0,1,0,0,0,48.94
1464,31,3,1,0.5106,0,0,0,1,0,0,0,51.06
1465,31,3,0,0.5319,0,0,0,1,0,0,0,53.19
1466,31,3,0,0.5532,0,0,0,1,0,0,0,55.32
1467,31,3,1,0.5745,0,0,0,1,0,0,0,57.45
1468,31,3,1,0.5957,0,0,0,1,0,0,0,59.57
1469,31,3,2,0.617,0,0,0,1,0,0,0,61.7
1470,31,3,2,0.6383,0,0,0,1,0,0,0,63.83
1471,31,3,2,0.6596,0,0,0,1,0,0,0,65.96
1472,31,3,2,0.6809,0,0,0,1,0,0,0,68.09
1473,31,3,2,0.7021,0,0,0,1,0,0,0,70.21
1474,31,3,2,0.7234,0,0,0,1,0,0,0,72.34
1475,31,3,1,0.7447,0,0,0,1,0,0,0,74.47
1476,31,3,1,0.766,0,0,0,1,0,0,0,76.6
1477,31,3,1,0.7872,0,0,0,1,0,0,0,78.72
1478,31,3,1,0.8085,0,0,0,1,0,0,0,80.85
1479,31,3,1,0.8298,0,0,0,1,0,0,0,82.98
1480,31,3,1,0.8511,0,0,0,1,0,0,0,85.11
1481,31,3,0,0.8723,0,0,0,1,0,0,0,87.23
1482,31,3,0,0.8936,0,0,0,1,0,0,0,89.36
1483,31,3,0,0.9149,0,0,0,1,0,0,0,91.49
1484,31,3,0,0.9362,0,0,0,1,0,0,0,93.62
1485,31,3,0,0.9574,0,0,0,1,0,0,0,95.74
1486,31,3,0,0.9787,0,0,0,1,0,0,0,97.87
1487,31,3,0,1,0,0,0,1,0,0,0,100
